id_CWEB,RA,Dec,mean_grades,median_grades,std_grades,tile_C3D_grizli,segment_id,z,f_Hb,e_Hb,f_O34960,e_O34960,f_O35008,e_O35008,mag_model_f444w,mag_err_model_f444w
254133,149.904193109913,2.05262943788002,1.5,1.5,0.5,2.1,28576.0,6.825544644615210,-99.0,-99.0,4.69879982135237E-18,1.62389423747566E-18,5.03999221846043E-18,1.00088857523357E-18,27.0691964195396,0.0766737613435765
255045,149.917886636935,2.05428519291306,1.75,1.5,0.82915619758885,2.1,29642.0,6.924504981055910,-99.0,-99.0,2.28809149507489E-18,6.69978591701899E-19,1.05176623060953E-17,8.28382071907677E-19,25.8114639994073,0.046006881987016
256046,149.892137182772,2.07005622489457,2.0,2.0,0.0,2.1,30794.0,7.11364378042118,9.31323335798168E-19,6.05621867475843E-19,2.03390611463242E-18,4.50493762191512E-19,2.90820656469356E-18,4.91787686106935E-19,26.9887817237093,0.101351125096299
256551,149.873003491114,2.07989619816726,1.75,2.0,0.433012701892219,1.1,31363.0,7.1046374096269600,5.06008103412537E-20,2.68530758994213E-19,2.23917469766951E-18,7.04069941331532E-19,4.59954902384834E-18,5.86322670157015E-19,25.9480010267564,0.103948885794906
256763,149.909675736888,2.06803409898995,1.75,2.0,0.433012701892219,2.1,31598.0,6.832848170710320,-99.0,-99.0,4.95390375131855E-18,1.78130043924299E-18,8.72784038980883E-18,1.36936993006817E-18,26.4430611612598,0.11481115416322
268174,149.897128478546,2.04382343414943,2.0,2.0,0.0,2.1,72126.0,7.848436173631650,5.38237025653853E-19,4.38487219592867E-19,1.13555887842459E-18,6.36283959641832E-19,5.07376327542922E-18,1.1218852787042E-18,27.3421765415351,0.147626688921585
284659,149.976304237614,1.96198974259933,1.0,2.0,1.4142135623731,2.1,16380.0,7.012140687195170,2.28639923314209E-18,1.07855049707476E-18,3.08778138163836E-18,7.0734014047965E-19,5.15797845390535E-18,8.17892919196728E-19,26.2851849928869,0.0493485495241372
286038,150.079963490554,1.93547118257275,2.2,2.0,0.4,3.1,17934.0,7.835704749391660,6.6486922009781E-19,5.22568453412662E-19,2.72479745058424E-18,6.55942084968059E-19,9.64470837254454E-18,1.01978829552981E-18,25.8741617347793,0.0437715622965903
287776,150.027701266034,1.9668535780061,1.25,2.0,1.29903810567666,3.1,19905.0,7.3164434368573900,1.0178631773699E-18,5.50187260563778E-19,2.91282132287869E-18,6.31779165844836E-19,6.15012958724107E-18,7.52988975504048E-19,27.3860890606558,0.127189437703148
287783,149.991861277251,1.97991385292106,2.25,2.0,0.433012701892219,2.1,19913.0,7.193398880922140,2.38558831145678E-18,4.86864922490203E-19,1.7909033252643E-18,5.22957122782395E-19,6.57987498115759E-18,6.40764936533757E-19,25.9228499208008,0.0821806798461455
287902,149.985805660969,1.98302089175686,1.25,1.5,0.82915619758885,2.1,20051.0,7.018165292443240,2.08713328017316E-18,1.05294276015613E-18,2.45451472676319E-18,7.53322509744663E-19,9.97089987353202E-18,9.89994294505653E-19,25.7991213239164,0.0523824601489113
289270,150.003215372865,1.98732965056187,2.25,2.0,0.433012701892219,3.1,21640.0,7.4916646121917300,4.23812741360067E-21,3.72329963195337E-19,3.50174000298199E-18,9.25964661279126E-19,8.04429713556817E-18,1.14800484693584E-18,25.622361236345,0.0537207002931197
289507,150.093698018045,1.95636380540416,1.0,1.5,1.22474487139159,3.1,21903.0,7.125535170205130,1.97414799300111E-18,8.89359881306567E-19,3.56395948406047E-18,1.07627647564138E-18,5.77554984068832E-18,1.05919180197911E-18,26.6387651363879,0.0938588812625715
289918,150.098119519378,1.95783542731244,2.25,2.0,0.433012701892219,3.1,22379.0,7.124307224917960,2.96639531785319E-19,6.92214100208142E-19,3.27133558742994E-18,9.2645676221374E-19,1.68288952460416E-17,1.02351463996973E-18,25.0681367830185,0.0506052836436613
290184,150.040072055872,1.98122619576397,1.5,1.5,0.5,3.1,22684.0,7.097368356782630,2.15954622554676E-18,7.87140654056765E-19,2.57039041094153E-18,7.58580760839247E-19,6.28897785854274E-18,8.37918523825786E-19,26.4205331191743,0.0444496487652978
293065,150.045758780817,2.00104795825437,3.0,3.0,0.0,3.1,25890.0,6.98285278213051,8.29311539464805E-18,1.67779417870399E-18,8.12716047912631E-18,8.81027146575485E-19,2.33013449210526E-17,9.96612981989513E-19,25.6395296712069,0.325505212854769
293660,150.020941649231,2.01453452452892,1.25,1.5,0.82915619758885,3.1,26570.0,7.152649947599330,6.12047261704787E-19,8.08067089152063E-19,3.99740334570431E-18,1.1313611499168E-18,8.79601178196772E-18,1.3545609298144E-18,25.4532161368256,0.0414104833536531
323350,150.179203344228,1.87933947175836,2.25,2.0,0.433012701892219,4.1,14747.0,7.8646867901048800,4.16514637826961E-20,3.05508446076709E-19,3.52331761484205E-18,7.9065028477056E-19,7.60319918611472E-18,9.76416487585568E-19,26.1203255609764,0.0627966663228528
323766,150.208047239371,1.87213744873411,1.6,2.0,0.489897948556636,4.1,15212.0,7.37032492775535,2.13449847512214E-18,1.2225732079686E-18,5.60583285719523E-18,1.19510569262069E-18,1.69842653136094E-17,1.46682538159667E-18,25.1495243413357,0.183710143446795
324548,150.12625557232,1.90895080974102,2.2,2.0,0.4,4.1,16114.0,7.836665435273390,2.67380743529387E-18,9.42152870626434E-19,7.0312775528302E-18,1.06796677263621E-18,1.48222981979433E-17,1.10270008827188E-18,25.0961459845617,0.189398586398428
325628,150.176807400922,1.89949357470517,2.0,2.0,0.0,4.1,17350.0,7.10253414438327,4.0866178934845E-19,6.152431505615E-19,2.40842764488675E-18,8.46932747374426E-19,8.97002306057697E-18,8.97584158893192E-19,25.583396926936,0.0233721189133895
327029,150.144007851775,1.92150600182578,2.5,2.5,0.5,4.1,18956.0,7.8294981330401500,1.26414219838423E-18,9.34652788707327E-19,4.55833273546435E-18,9.92650491354782E-19,1.9138442868727E-17,1.30299117344291E-18,24.9765316134664,0.0334595011449344
331769,150.132841359146,1.9639218342334,3.0,3.0,0.0,3.1,24419.0,8.199788833312030,1.77435185078743E-18,1.02803985691943E-18,1.19519967549797E-17,1.13268858578368E-18,2.68603601931521E-17,1.41692459816901E-18,24.5266649371313,0.0170305159784232
332816,150.13235437576,1.97239019006622,2.0,2.0,0.0,3.1,25613.0,7.001987334994120,1.05018019204111E-18,9.52424487227751E-19,3.46719663751776E-18,7.84559782006563E-19,5.69691494849934E-18,9.14523445780099E-19,25.3458607306188,0.083873315679639
333054,150.171458311161,1.95978712802583,1.75,1.5,0.82915619758885,4.1,25864.0,8.501091779644020,8.68879500619651E-19,7.28202600448034E-19,1.51252320675816E-18,9.38421086561811E-19,6.93836043103827E-18,1.02427186232572E-18,27.4095788191557,0.116880418327134
333479,150.221230100978,1.94486201137917,2.0,2.0,0.707106781186548,4.1,26327.0,7.365222019517680,3.15539145703954E-19,4.24729502422583E-19,2.47582069095608E-18,5.88183862178305E-19,8.04117169920568E-18,6.66385151873653E-19,26.3556801199769,0.0412222193289683
333530,150.165900834274,1.9654017276406,2.75,3.0,0.433012701892219,4.1,26384.0,7.283646255485230,4.16050971481478E-18,7.19920033580681E-19,5.94962765942008E-18,6.93076119880029E-19,1.71537492642217E-17,9.25046104115727E-19,23.9688673303245,0.069262291172833
333865,150.144412626527,1.97577971824776,2.75,3.0,0.433012701892219,3.1,26766.0,7.275893937385790,1.7236093481633E-18,8.16440240713973E-19,4.73201302027554E-18,6.69761226114577E-19,7.61397090526795E-18,7.17174326386838E-19,25.7811402786928,0.0453140297417564
334477,150.167607390756,1.97169125518044,1.5,1.5,0.5,4.1,27472.0,7.014620413347110,2.90743311753663E-19,9.78077428548687E-19,2.66747703618631E-18,9.85882074224865E-19,8.44313373629864E-18,1.2305526393384E-18,26.0472877044474,0.13256743161387
334640,150.208870912104,1.95802956322835,2.5,3.0,0.866025403784439,4.1,27667.0,7.052069027239000,4.79627045621373E-18,1.22449824882931E-18,8.05689551125816E-18,1.09123233071002E-18,2.80366995772156E-17,1.31228245257631E-18,24.9235623742655,0.0424725758827821
344705,150.229801170415,1.90421528951388,1.5,2.0,0.866025403784439,4.1,60924.0,7.514279182390900,8.93663090138149E-19,6.86255422697565E-19,2.14820749143716E-18,8.96156257705803E-19,5.32645779913424E-18,9.25967192954724E-19,26.6728423458403,0.0832290438847674
346086,150.169574489918,1.94880646023419,1.0,1.5,1.22474487139159,4.1,65599.0,7.986904225433260,1.294179757019E-19,3.9314322988039E-19,1.47614617826124E-18,9.01762886670341E-19,7.58541298571361E-18,1.06991518036928E-18,28.0503502526921,0.20109460601378
365090,150.258338753352,1.88421007970584,2.0,2.0,0.0,4.1,17390.0,7.582075356422220,9.93778941701254E-19,6.81726745413314E-19,2.66259533519589E-18,9.12023262464577E-19,5.62404484062408E-18,1.03525861641643E-18,26.0992228388495,0.150093326654231
367514,150.26478834753,1.90209415493811,2.75,3.0,0.433012701892219,4.1,19870.0,7.295981920494810,1.9948901062887E-18,7.07835175004438E-19,4.62930011885129E-18,7.28671927320929E-19,9.27091355112136E-18,8.3380380806949E-19,25.5576281594042,0.0519784322225201
386433,149.911931553594,2.50691835456397,2.75,3.0,0.433012701892219,1.5,3927.0,7.196308749660690,6.79032488105121E-18,1.31043170685698E-18,8.33628438231086E-18,1.26299353958419E-18,2.52363103743594E-17,1.5188268193018E-18,24.2298658701351,0.0228414675387935
386495,149.905863985502,2.50963013818144,2.5,2.5,0.5,1.5,4003.0,7.193024391294970,3.1725664923662E-18,1.0906864097874E-18,3.63260151814357E-18,1.08196780049381E-18,1.56314621373256E-17,1.41208938178906E-18,25.1075053366247,0.0538690670737794
388019,149.999556789133,2.48510467151773,2.75,3.0,0.433012701892219,1.5,5691.0,6.917513843446590,-99.0,-99.0,4.14555483676024E-18,8.38959936177476E-19,1.16398399147566E-17,9.25030509744813E-19,25.6647352212771,0.131672688504684
391141,149.918379106248,2.53605695522457,3.0,3.0,0.0,1.5,9136.0,7.080426591087770,2.65696963740707E-18,7.04964733368602E-19,7.00592085024574E-18,6.88543937326414E-19,1.86617016238393E-17,8.5975106430959E-19,25.3458393302378,0.0348157019367077
391235,150.003574703416,2.50585023650728,2.2,2.0,0.4,1.5,9240.0,8.7001328552934,2.62727177536861E-18,8.12585608887567E-19,5.69501272949541E-18,8.97637822894157E-19,1.93513251062267E-17,1.14356337911796E-18,25.2123276825689,0.0624592754869211
392054,149.925078180765,2.53952753463518,2.0,2.0,0.0,1.5,10118.0,8.221594645390430,2.00751814140458E-18,7.48325330490942E-19,3.16693885609591E-18,8.13827072678001E-19,1.03288684475557E-17,1.12752244432046E-18,25.630142731663,0.0784490773059395
392090,149.952092767616,2.52988757659334,2.25,2.0,0.433012701892219,1.5,10158.0,7.601509779959180,2.01387440405727E-18,5.48293278390541E-19,2.5998661014304E-18,5.954907656194E-19,7.61738616917189E-18,7.37033426778463E-19,25.353555737894,0.0345730558033069
395957,150.001755264588,2.53873603590193,2.25,2.5,0.82915619758885,1.5,14534.0,6.924289311303490,-99.0,-99.0,5.0187032946348E-18,8.16715969893879E-19,1.52427893364779E-17,9.22098918177638E-19,25.438671539238,0.0305305102107588
396600,149.983474404231,2.5500109480933,2.0,2.0,0.707106781186548,1.5,15234.0,6.921007646931840,-99.0,-99.0,2.03637582781394E-18,4.1386669662832E-19,4.36087727873665E-18,4.49728755476567E-19,26.575252705673,0.0524264207111616
397208,150.006562558323,2.54641840490018,2.0,2.0,0.0,1.5,15904.0,7.529180215460140,8.21952592117278E-19,4.47557954592429E-19,2.22984792296435E-18,6.16646281830494E-19,4.29123073768209E-18,7.42756956445518E-19,26.3209284666049,0.120590481148049
425379,150.063132481861,2.45682012255332,1.6,2.0,0.489897948556636,2.5,4546.0,7.896484476095270,1.8221882651395E-18,1.1378923516331E-18,4.33238520272766E-18,1.16501033749915E-18,7.31546334667837E-18,1.41355391241847E-18,27.6397169572741,0.132960073610143
428718,150.070532506315,2.47977794872771,1.75,2.0,0.433012701892219,2.5,8293.0,6.913960864033560,-99.0,-99.0,2.32737406220159E-18,6.92952434860285E-19,9.80512539498901E-18,7.99847960881852E-19,25.751146253277,0.0427559707801614
429032,150.090141381621,2.47535332021233,2.0,2.0,0.0,2.5,8646.0,6.958225578935180,-99.0,-99.0,2.63297914182655E-18,6.14677529976469E-19,3.97500725383974E-18,7.24850250338416E-19,25.5525682267019,0.103730070006557
429621,150.019640131525,2.50521682999151,1.5,1.5,0.5,1.5,9325.0,7.118314453817850,1.27630012171142E-18,8.13895867950341E-19,3.05063667004541E-18,8.03623581044605E-19,6.84643877669889E-18,8.32111411307917E-19,26.5168564725791,0.17563051601705
430149,150.044357327,2.50065637314355,2.0,2.0,0.707106781186548,2.5,9935.0,6.864011080531450,-99.0,-99.0,1.16226502683535E-18,2.36876798224528E-18,6.86023119787488E-18,4.8334110114706E-18,26.2671584371269,0.0961629731491181
432303,150.054007881814,2.51297413902991,2.5,2.5,0.5,2.5,12448.0,6.944201473911720,-99.0,-99.0,8.41647290233732E-18,1.37817661889491E-18,2.83403772473142E-17,1.70839156205611E-18,24.8893851402978,0.0422189411314667
432304,150.053949986876,2.5130398274765,2.25,2.0,0.433012701892219,2.5,12449.0,6.9475001019037100,-99.0,-99.0,6.01957941330404E-18,9.1489921936503E-19,1.28908112520727E-17,1.07513452770201E-18,25.3385959548796,0.0567050473414798
432655,150.072838841741,2.50881430379482,1.6,2.0,0.8,2.5,12853.0,8.718156413001680,1.11286236732094E-18,9.22262950524968E-19,2.52755581983906E-18,1.1252202128205E-18,5.53905856543154E-18,1.24509017760158E-18,26.5472367171793,0.0682858313219677
433261,150.087281912409,2.50771315638644,3.0,3.0,0.0,2.5,13524.0,7.044485412272810,2.04444013647789E-18,5.8513502839237E-19,3.96128682252853E-18,5.03906801755296E-19,1.35512984418726E-17,6.22885919660504E-19,25.4761704809992,0.0293917457774067
433511,150.088799913339,2.50886855757217,2.75,3.0,0.433012701892219,2.5,13804.0,7.080222846733700,2.48692417472458E-18,5.77748311424371E-19,4.03367727821059E-18,5.19827780791345E-19,1.0663189981066E-17,6.73264539021464E-19,25.8567724404915,0.0361506427882191
454455,150.140419368902,2.47124115089465,1.75,1.5,0.82915619758885,2.5,49080.0,7.075771170579080,1.58202348347804E-18,7.91332390158361E-19,2.32654368394903E-18,7.11139741800466E-19,6.49704847183038E-18,9.91476404176076E-19,26.6264876057934,0.0706116684881794
456050,150.084861274935,2.51934125056662,1.5,1.5,0.5,2.5,55404.0,7.58339900109881,3.21288676785848E-21,3.30250229196011E-19,6.60885106633697E-19,5.53216245523719E-19,5.31950446506383E-18,1.42824964643587E-18,27.1943425535997,0.214986774870575
465432,150.15273305374,2.42954767099352,1.5,1.5,0.5,2.5,5709.0,7.554074319334180,4.43882583428136E-19,5.03311156661519E-19,3.02517858220054E-18,6.57457235814237E-19,5.86929559354721E-18,8.03657003295892E-19,26.275961444515,0.0523362175288648
465706,150.14003549018,2.43608287800205,2.25,2.0,0.433012701892219,2.5,6020.0,7.754807877702060,5.3022648121417E-19,5.58198851327095E-19,2.9793496477353E-18,8.07247179074394E-19,1.27227986313232E-17,1.11921171307393E-18,25.3748699705647,0.0370274421637777
466382,150.234445328487,2.40619590351673,2.0,2.0,0.0,3.5,6795.0,7.0621092952063100,1.60223601455152E-18,7.33484461952333E-19,2.56218682702807E-18,5.74531637304982E-19,6.54296804427383E-18,6.86892057725742E-19,26.4860260464176,0.0724625756428426
466511,150.260605822669,2.39749035683233,2.75,3.0,0.433012701892219,3.5,6936.0,7.076197724209980,1.81700329889429E-18,8.3135789194602E-19,5.42139155553145E-18,8.30541547859334E-19,1.35288782196675E-17,9.45921579826253E-19,24.9219905901588,0.0281095821823114
466873,150.262889459825,2.39889200078447,2.25,2.0,0.433012701892219,3.5,7356.0,7.076358861499360,4.87888251381023E-22,2.02085106849103E-19,7.56449112820017E-19,7.35760063817168E-19,8.31505645713539E-18,9.66370762239009E-19,25.5501514926475,0.047904922536282
467074,150.166002769609,2.43578325468798,2.75,3.0,0.433012701892219,2.5,7591.0,7.031343951657530,3.84385527061476E-18,9.74761604955506E-19,4.47284148177305E-18,6.57456683693957E-19,1.19161154049631E-17,8.12120884463249E-19,25.4175229019033,0.0580678621990619
471675,150.199437799393,2.45835612058146,1.75,1.5,0.82915619758885,3.5,12979.0,7.034765992958570,3.95812191523244E-18,1.17809868544038E-18,2.36733045418097E-18,8.1799904584773E-19,1.08602907800511E-17,1.02360040711023E-18,25.7487150403655,0.0727710516214425
472313,150.267839980604,2.43768781501263,2.25,2.0,0.433012701892219,3.5,13675.0,7.905594007738310,1.50815334409247E-18,8.21504132317779E-19,4.00710558256318E-18,9.56379661432457E-19,1.13686006057838E-17,1.0785334717804E-18,25.6525505996464,0.0607034530870725
472439,150.19783488178,2.46405600488835,2.0,2.0,0.707106781186548,3.5,13810.0,7.044187084934290,1.15279947783281E-18,6.77237967081558E-19,1.67476936979627E-18,6.22072037864608E-19,6.03969384129482E-18,7.33641065039264E-19,25.8219875915379,0.0761535207769691
472672,150.212427255288,2.4605259292568,1.5,1.5,0.5,3.5,14075.0,7.017305361516410,2.10978731923537E-19,8.21084925620905E-19,3.23684091918902E-18,1.00543238548952E-18,8.12092189024437E-18,1.0588559032587E-18,25.9334361792951,0.0788692563432875
472992,150.254908826823,2.4473977352114,1.75,2.0,0.433012701892219,3.5,14455.0,7.012589254871170,8.90504846916315E-20,3.27615879137789E-19,2.32801064700098E-18,4.3609042625699E-19,4.00684872708747E-18,5.56547142497543E-19,26.1854630751428,0.0490922510022526
473532,150.245753031774,2.45457757914312,1.75,2.0,0.433012701892219,3.5,15083.0,7.018299842082390,8.16228837522863E-19,8.03766549957869E-19,1.71956459016456E-18,4.65565181700378E-19,4.50656688234474E-18,5.55434905071295E-19,26.3835724012393,0.0917453008751491
495009,150.158799196196,2.48865264762786,1.5,1.5,0.5,2.5,56080.0,7.025023794992400,-99.0,-99.0,2.23241494605813E-18,9.84697711657448E-19,4.39019998808822E-18,9.98560983104272E-19,27.0485201176565,0.0962051683394485
500902,150.320440643264,2.35115848753076,3.0,3.0,0.0,4.5,3054.0,6.969456775517280,1.15633057973688E-17,2.57466398641634E-18,1.48917763619562E-17,9.99590745051919E-19,4.75854473630183E-17,1.24278297262784E-18,24.2353899782708,0.0146936244031121
503034,150.342891108566,2.35607434997793,1.5,1.5,0.5,4.5,5404.0,7.153343516299570,7.85390841181008E-19,5.68635388408999E-19,1.92312302535373E-18,6.39017938036101E-19,5.83466187732162E-18,8.69618137789384E-19,26.7225025019947,0.0488721601809087
503779,150.387502960181,2.34395778421409,2.5,2.5,0.5,4.5,6237.0,7.070723629049990,9.1069587737987E-21,1.9880864404352E-19,3.39604864557575E-18,8.06202755730204E-19,1.09782428117397E-17,1.00572378125163E-18,25.6285372674059,0.0781080695078425
505701,150.302116097878,2.38627644374811,1.5,1.5,0.5,4.5,8361.0,7.191569832677900,1.99260267936992E-19,8.14294241935085E-19,2.3417192366358E-18,1.21279789178404E-18,1.12940836276039E-17,1.64151064557806E-18,25.7283384987904,0.0592054729496578
507008,150.28813150591,2.40091675607431,2.75,3.0,0.433012701892219,3.5,9839.0,6.920194222944690,-99.0,-99.0,3.09524714472843E-18,7.0504599062494E-19,1.01907597374758E-17,9.17575491248191E-19,25.0042254128156,0.0551036179808273
508285,150.30071303397,2.40434771582809,2.75,3.0,0.433012701892219,3.5,11292.0,7.399900043098500,1.49176456458522E-18,8.22604350171932E-19,6.58240526540174E-18,1.04955688016209E-18,1.09418296333687E-17,1.15919290490352E-18,25.596823499925,0.0571061442947026
508634,150.404890555332,2.36863236367092,3.0,3.0,0.0,4.5,11673.0,7.024135538984890,2.97993817375768E-18,1.30098408388831E-18,3.65721521086819E-18,1.03830484981097E-18,1.24032309254581E-17,1.13699141510407E-18,25.1272493153459,0.0454726598633106
508635,150.405008454715,2.36867463294896,2.75,3.0,0.433012701892219,4.5,11674.0,7.025979560439100,1.306562355466E-18,1.18384794103709E-18,7.69724243196788E-18,1.14115927250548E-18,2.46381818716232E-17,1.36146436973658E-18,25.3427851389389,0.0347055634895683
511862,150.328262716536,2.41760769458593,2.0,2.0,0.0,4.5,15310.0,7.282851049197230,5.88127834558282E-19,5.06874663318035E-19,1.03710014261909E-18,5.45723364112599E-19,4.59051090375444E-18,6.99323559118972E-19,26.0574190588649,0.0347735261388696
549862,150.441370384887,2.3631998932678,2.75,3.0,0.433012701892219,4.5,9627.0,8.554255928530990,2.03938090973362E-18,1.0971608445194E-18,8.6198847434974E-18,1.17574667566256E-18,2.61448696909935E-17,1.77408282744626E-18,24.5672788924963,0.0266483770056243
576340,149.84003339863,2.31030254079292,2.75,3.0,0.433012701892219,1.3,1410.0,6.867916167651980,-99.0,-99.0,1.39355425787762E-17,1.57270279010144E-18,4.30352843785059E-17,1.51402957948085E-18,24.6770753483035,0.0110198956294955
579630,149.846588556664,2.33003650544902,1.25,1.5,1.4790199457749,1.3,5133.0,7.962668391850410,2.03669031109441E-18,6.77444303083915E-19,4.36148850976355E-18,8.23485435121507E-19,1.31503221443916E-17,1.04121032737269E-18,25.7153978367712,0.0361466293182367
582041,149.88883413645,2.32924083518028,1.75,1.5,0.82915619758885,1.3,7903.0,6.815936196783540,-99.0,-99.0,1.01862742860571E-17,4.11683385071208E-18,1.88990889685722E-17,1.99918127519834E-18,25.0377524706216,0.0374721453947881
582833,149.897141637667,2.33153030584173,2.25,2.5,0.82915619758885,1.3,8804.0,7.669354876987390,1.75657942453215E-18,1.31377465008492E-18,7.03795670027574E-18,1.65434022247976E-18,2.47716021373295E-17,1.79531960764607E-18,24.8956254810028,0.193691798240042
588038,149.910583548931,2.35955835525374,2.25,2.0,0.433012701892219,1.4,14733.0,7.112718160443660,1.71950663810966E-18,1.02653528260696E-18,3.71356165059992E-18,1.03486491606281E-18,1.20409495297854E-17,1.39531730203715E-18,25.4297008634663,0.0344419009226815
588920,149.923368765752,2.35999873170063,1.25,2.0,1.29903810567666,1.4,15726.0,7.319060247246600,1.91610045070249E-19,5.84604099883677E-19,1.23119474030419E-18,7.8476635586364E-19,1.18256440317877E-17,1.00340096350821E-18,25.2143635975064,0.0645746984377879
591231,149.91469319827,2.37728901801938,2.2,2.0,0.4,1.4,18328.0,7.18076094574872,1.50260519138529E-18,6.6859266472253E-19,3.04598433188253E-18,6.81681198256718E-19,8.48060351521089E-18,8.57078974438895E-19,25.9906019080341,0.0520319849361104
592258,149.876460510084,2.39941551214969,1.5,1.5,0.5,1.4,19515.0,7.667989172705120,1.41128959911222E-18,9.32981225870822E-19,1.62314806824074E-18,8.48465979179285E-19,5.86917750540037E-18,1.10208115575223E-18,26.379056634844,0.0547708612108017
592491,149.883359739892,2.39841810403448,1.5,1.5,0.5,1.4,19775.0,7.186295143766930,2.36985518614579E-18,1.01230642932835E-18,2.73474208839711E-18,9.09085871312002E-19,8.77429522381692E-18,1.23246260608977E-18,25.5415673001785,0.0527251977742268
595004,149.934023303958,2.39772269988801,2.25,2.0,0.433012701892219,1.4,22668.0,6.97704095870031,1.17620634249328E-18,1.32722838290581E-18,2.87135704484484E-18,9.34295859765147E-19,4.33209955875372E-18,1.02213099135952E-18,26.341505787896,0.0951653384849668
598700,149.90872804728,2.43181299090716,1.5,1.5,0.5,1.4,26804.0,7.78901297102712,1.89806983375917E-18,8.95842874140817E-19,3.64336836242126E-18,9.84060439006927E-19,1.28811729717477E-17,1.15480892362723E-18,25.5290463174509,0.0471780895475169
603373,149.951439534628,2.44876586469343,3.0,3.0,0.0,1.5,32001.0,7.647415501143300,6.00166057321114E-18,8.93698321981421E-19,5.07352735677549E-18,7.82723353159684E-19,1.43527430533127E-17,9.6876498312044E-19,23.1832789341433,0.00328150451721433
604393,149.960117423773,2.45311012381733,1.6,2.0,1.35646599662505,1.5,33149.0,7.1396001754168100,1.83554502298969E-18,8.61666357794557E-19,6.65107742344621E-18,9.35589506046899E-19,1.02569483636253E-17,9.48374437485842E-19,25.948368572786,0.0375403619952154
605988,149.948701762299,2.46988588317509,2.75,3.0,0.433012701892219,1.5,34928.0,7.252985857757750,4.79189111347063E-18,1.38983104225549E-18,1.01692407905004E-17,1.36923757056803E-18,3.35817909868265E-17,1.82009336285309E-18,24.2961472702082,0.0225636131043008
628623,149.967869287653,2.3228720234733,1.5,1.5,0.5,1.4,11420.0,7.466265642220530,2.25068843436805E-18,1.54546544014793E-18,6.90153556111344E-18,1.58203351564345E-18,1.75910372710405E-17,2.11859518082508E-18,25.3131743633858,0.0589244574378299
629189,150.036307055287,2.3013311139693,1.6,2.0,0.489897948556636,2.4,12055.0,7.645890464129960,1.49568562545968E-18,7.39003427532193E-19,2.83436846407104E-18,8.85128729167031E-19,4.33224427419773E-18,7.99956815256696E-19,26.4952430581493,0.0965402153208767
629587,150.026524736501,2.30747509696643,1.75,1.5,0.82915619758885,2.4,12524.0,7.10969712054796,4.56825590771065E-18,1.05871236610136E-18,5.15089130813716E-18,1.08575148083854E-18,1.59495502933419E-17,1.14631204388617E-18,24.5917073102853,0.0771586435067506
629665,150.025498818035,2.30822806510987,2.75,3.0,0.433012701892219,2.4,12612.0,7.104191993194070,5.36131875575293E-18,1.19364418195297E-18,1.14541092448259E-17,1.04470715745414E-18,3.47479777132397E-17,1.32111663100304E-18,24.7083350864644,0.015148460262084
634043,150.001784894003,2.34237081163175,2.5,2.5,0.5,2.4,17481.0,7.453519055748860,1.68977090844646E-18,5.75583200688933E-19,3.24410129625947E-18,6.00183670377784E-19,9.48747305935708E-18,6.83893147334391E-19,25.9126384508279,0.0407053021412024
634767,150.038760214034,2.33467310816246,1.0,1.5,1.22474487139159,2.4,18335.0,7.457660657715480,1.18070742560642E-20,3.04547320057118E-19,2.81933030469958E-18,8.8624758637941E-19,7.4823427817959E-18,1.00297433012664E-18,27.9720021085494,0.417771048617988
635051,150.075452153578,2.32358522701991,2.25,2.0,0.433012701892219,2.4,18655.0,7.108988012659710,7.67231368134859E-19,6.47180018353599E-19,5.050414643519E-18,8.06351205865365E-19,1.53484658673654E-17,1.13546300765165E-18,25.2400751044288,0.0264827023688776
636011,150.020330142271,2.35032331410331,2.5,2.5,0.5,2.4,19727.0,6.988216392388310,6.83635098698732E-20,9.2947264100332E-19,6.89274847970671E-18,1.11761305782281E-18,2.18792902040317E-17,1.31431984791665E-18,25.2849482658726,0.087251533275085
636142,150.030367330152,2.34750548665771,1.5,1.5,0.5,2.4,19876.0,7.913792141766760,5.05342392435795E-20,2.81058676961177E-19,1.26974466574708E-18,7.89661273916116E-19,5.68071538562374E-18,9.16949266482038E-19,24.5668002952229,0.0473465560845703
636196,150.051151499095,2.3403740960209,1.75,2.0,0.433012701892219,2.4,19942.0,6.828130721756620,-99.0,-99.0,7.49444431633985E-18,1.81714583373908E-18,1.28414463554219E-17,1.32331890155864E-18,25.6029109672289,0.0398184589206404
636596,150.016701844534,2.35570370506991,2.25,2.0,0.433012701892219,2.4,20402.0,6.913089769110370,-99.0,-99.0,6.10328821064882E-18,8.70286355565365E-19,1.48486068678117E-17,9.31221971694606E-19,25.4498165387934,0.0814565091394423
637119,150.084641600685,2.33450512864192,2.25,2.0,0.433012701892219,2.4,20998.0,6.970610111916170,2.9236782883545E-18,1.80461303812835E-18,3.14576344822991E-18,7.0717867507877E-19,7.7081218471403E-18,8.07413289394407E-19,25.6731183665771,0.104570327499217
637121,149.973168241314,2.37504152439112,2.75,3.0,0.433012701892219,1.4,21001.0,7.750844922945630,2.55799818523666E-18,9.50635064720507E-19,8.49321849582999E-18,1.08470190041551E-18,2.18344572475468E-17,1.35453911565619E-18,25.055480069618,0.0367837354581978
